Month,Year,Country,Departures,Arrivals
Mar,2014,  South East Asia,988715.0,1015913.0
Mar,2014,    Indonesia,315317.0,326852.0
Mar,2014,    Malaysia,242024.0,238194.0
Mar,2014,    Philippines,110525.0,106892.0
Mar,2014,    Thailand,181419.0,197077.0
Mar,2014,    Vietnam,81036.0,85776.0
Mar,2014,  North East Asia,601168.0,582875.0
Mar,2014,    Mainland China,190188.0,184918.0
Mar,2014,    Hong Kong,167293.0,168466.0
Mar,2014,    Japan,123837.0,113070.0
Mar,2014,  South Asia,173475.0,183161.0
Mar,2014,  Middle East,56898.0,55028.0
Mar,2014,  Oceania,206666.0,210630.0
Mar,2014,  Europe,164197.0,137115.0
Mar,2014,    France,20144.0,15699.0
Mar,2014,    Germany,35167.0,28620.0
Mar,2014,    United Kingdom,47373.0,42303.0
Mar,2014,  North America,20129.0,19976.0
Mar,2014,  Other Regions,7802.0,7181.0
Feb,2014,  South East Asia,832407.0,926930.0
Feb,2014,    Indonesia,274250.0,297810.0
Feb,2014,    Malaysia,199738.0,227739.0
Feb,2014,    Philippines,85139.0,97195.0
Feb,2014,    Thailand,149950.0,166561.0
Feb,2014,    Vietnam,70429.0,79378.0
Feb,2014,  North East Asia,561160.0,539713.0
Feb,2014,    Mainland China,200994.0,191437.0
Feb,2014,    Hong Kong,155595.0,139937.0
Feb,2014,    Japan,91888.0,103284.0
Feb,2014,  South Asia,157205.0,190438.0
Feb,2014,  Middle East,46796.0,48528.0
Feb,2014,  Oceania,238512.0,192331.0
Feb,2014,  Europe,127649.0,138795.0
Feb,2014,    France,15044.0,16710.0
Feb,2014,    Germany,25735.0,28957.0
Feb,2014,    United Kingdom,36970.0,40552.0
Feb,2014,  North America,17823.0,17115.0
Feb,2014,  Other Regions,6940.0,6579.0
Jan,2014,  South East Asia,983119.0,961176.0
Jan,2014,    Indonesia,350757.0,305490.0
Jan,2014,    Malaysia,231094.0,210472.0
Jan,2014,    Philippines,95448.0,126633.0
Jan,2014,    Thailand,167755.0,182679.0
Jan,2014,    Vietnam,78510.0,76808.0
Jan,2014,  North East Asia,531659.0,597316.0
Jan,2014,    Mainland China,183315.0,208383.0
Jan,2014,    Hong Kong,139606.0,168380.0
Jan,2014,    Japan,101068.0,96727.0
Jan,2014,  South Asia,191499.0,210619.0
Jan,2014,  Middle East,56192.0,55484.0
Jan,2014,  Oceania,307494.0,241053.0
Jan,2014,  Europe,155438.0,164504.0
Jan,2014,    France,17239.0,19961.0
Jan,2014,    Germany,29819.0,30104.0
Jan,2014,    United Kingdom,48881.0,53190.0
Jan,2014,  North America,21659.0,25544.0
Jan,2014,  Other Regions,9398.0,9740.0
Dec,2013,  South East Asia,1148292.0,1146801.0
Dec,2013,    Indonesia,331114.0,372597.0
Dec,2013,    Malaysia,284921.0,278765.0
Dec,2013,    Philippines,132769.0,102489.0
Dec,2013,    Thailand,240962.0,240114.0
Dec,2013,    Vietnam,92093.0,85639.0
Dec,2013,  North East Asia,627410.0,643997.0
Dec,2013,    Mainland China,195696.0,203226.0
Dec,2013,    Hong Kong,180314.0,182532.0
Dec,2013,    Japan,115201.0,118099.0
Dec,2013,  South Asia,221455.0,215026.0
Dec,2013,  Middle East,58955.0,61370.0
Dec,2013,  Oceania,240882.0,302573.0
Dec,2013,  Europe,154022.0,167326.0
Dec,2013,    France,18611.0,19280.0
Dec,2013,    Germany,28459.0,29374.0
Dec,2013,    United Kingdom,47081.0,53924.0
Dec,2013,  North America,23025.0,25340.0
Dec,2013,  Other Regions,9748.0,10121.0
Nov,2013,  South East Asia,1025455.0,991412.0
Nov,2013,    Indonesia,312065.0,308167.0
Nov,2013,    Malaysia,245723.0,238309.0
Nov,2013,    Philippines,103618.0,95993.0
Nov,2013,    Thailand,222846.0,216466.0
Nov,2013,    Vietnam,78271.0,74181.0
Nov,2013,  North East Asia,582608.0,553864.0
Nov,2013,    Mainland China,187584.0,181240.0
Nov,2013,    Hong Kong,163584.0,153096.0
Nov,2013,    Japan,107673.0,102584.0
Nov,2013,  South Asia,197899.0,179462.0
Nov,2013,  Middle East,43885.0,41890.0
Nov,2013,  Oceania,217911.0,221142.0
Nov,2013,  Europe,145963.0,147495.0
Nov,2013,    France,16393.0,15785.0
Nov,2013,    Germany,31546.0,30931.0
Nov,2013,    United Kingdom,40956.0,44156.0
Nov,2013,  North America,20217.0,22112.0
Nov,2013,  Other Regions,8704.0,6861.0
Oct,2013,  South East Asia,975069.0,987327.0
Oct,2013,    Indonesia,316428.0,319934.0
Oct,2013,    Malaysia,221624.0,222580.0
Oct,2013,    Philippines,94442.0,101749.0
Oct,2013,    Thailand,215989.0,217670.0
Oct,2013,    Vietnam,73008.0,73024.0
Oct,2013,  North East Asia,557931.0,529129.0
Oct,2013,    Mainland China,195380.0,177801.0
Oct,2013,    Hong Kong,140579.0,131279.0
Oct,2013,    Japan,102168.0,102931.0
Oct,2013,  South Asia,175711.0,166833.0
Oct,2013,  Middle East,45491.0,50337.0
Oct,2013,  Oceania,262268.0,200972.0
Oct,2013,  Europe,137754.0,183499.0
Oct,2013,    France,15456.0,20936.0
Oct,2013,    Germany,31413.0,39978.0
Oct,2013,    United Kingdom,35492.0,50816.0
Oct,2013,  North America,20194.0,24029.0
Oct,2013,  Other Regions,8943.0,8322.0
Sep,2013,  South East Asia,930581.0,947771.0
Sep,2013,    Indonesia,305012.0,312348.0
Sep,2013,    Malaysia,221719.0,218259.0
Sep,2013,    Philippines,85191.0,90929.0
Sep,2013,    Thailand,204881.0,216233.0
Sep,2013,    Vietnam,70209.0,67448.0
Sep,2013,  North East Asia,517579.0,526786.0
Sep,2013,    Mainland China,184980.0,195383.0
Sep,2013,    Hong Kong,118986.0,127691.0
Sep,2013,    Japan,104256.0,97944.0
Sep,2013,  South Asia,153955.0,163583.0
Sep,2013,  Middle East,51038.0,42766.0
Sep,2013,  Oceania,221665.0,230890.0
Sep,2013,  Europe,178867.0,173242.0
Sep,2013,    France,19832.0,18623.0
Sep,2013,    Germany,35426.0,36747.0
Sep,2013,    United Kingdom,59171.0,52310.0
Sep,2013,  North America,23684.0,21099.0
Sep,2013,  Other Regions,9406.0,9021.0
Aug,2013,  South East Asia,1006135.0,1033652.0
Aug,2013,    Indonesia,351208.0,351027.0
Aug,2013,    Malaysia,238622.0,237581.0
Aug,2013,    Philippines,91498.0,99469.0
Aug,2013,    Thailand,205891.0,220472.0
Aug,2013,    Vietnam,73275.0,77317.0
Aug,2013,  North East Asia,625133.0,588600.0
Aug,2013,    Mainland China,228859.0,206103.0
Aug,2013,    Hong Kong,154195.0,145299.0
Aug,2013,    Japan,118184.0,118729.0
Aug,2013,  South Asia,169116.0,181966.0
Aug,2013,  Middle East,54738.0,55475.0
Aug,2013,  Oceania,218391.0,223755.0
Aug,2013,  Europe,185857.0,182409.0
Aug,2013,    France,23248.0,22703.0
Aug,2013,    Germany,35616.0,37091.0
Aug,2013,    United Kingdom,58836.0,56936.0
Aug,2013,  North America,29821.0,26124.0
Aug,2013,  Other Regions,8255.0,8817.0
Jul,2013,  South East Asia,971217.0,974929.0
Jul,2013,    Indonesia,333157.0,305275.0
Jul,2013,    Malaysia,216394.0,218589.0
Jul,2013,    Philippines,89671.0,96122.0
Jul,2013,    Thailand,206450.0,223206.0
Jul,2013,    Vietnam,81257.0,83765.0
Jul,2013,  North East Asia,526777.0,591689.0
Jul,2013,    Mainland China,187792.0,219422.0
Jul,2013,    Hong Kong,137229.0,153700.0
Jul,2013,    Japan,93667.0,99813.0
Jul,2013,  South Asia,164103.0,180707.0
Jul,2013,  Middle East,47878.0,56278.0
Jul,2013,  Oceania,272629.0,225935.0
Jul,2013,  Europe,168935.0,195132.0
Jul,2013,    France,20195.0,24351.0
Jul,2013,    Germany,31937.0,37862.0
Jul,2013,    United Kingdom,53341.0,61311.0
Jul,2013,  North America,28705.0,31447.0
Jul,2013,  Other Regions,8949.0,7656.0
Jun,2013,  South East Asia,1064317.0,1059319.0
Jun,2013,    Indonesia,334825.0,344701.0
Jun,2013,    Malaysia,259812.0,243689.0
Jun,2013,    Philippines,107942.0,108049.0
Jun,2013,    Thailand,230738.0,233475.0
Jun,2013,    Vietnam,81082.0,80248.0
Jun,2013,  North East Asia,536186.0,552238.0
Jun,2013,    Mainland China,188530.0,192926.0
Jun,2013,    Hong Kong,134530.0,139369.0
Jun,2013,    Japan,97444.0,98420.0
Jun,2013,  South Asia,195916.0,191531.0
Jun,2013,  Middle East,60894.0,62209.0
Jun,2013,  Oceania,203121.0,240265.0
Jun,2013,  Europe,183039.0,165766.0
Jun,2013,    France,23045.0,20119.0
Jun,2013,    Germany,32899.0,28991.0
Jun,2013,    United Kingdom,56932.0,53115.0
Jun,2013,  North America,31002.0,36292.0
Jun,2013,  Other Regions,8290.0,8241.0
May,2013,  South East Asia,976514.0,997638.0
May,2013,    Indonesia,299695.0,301488.0
May,2013,    Malaysia,222225.0,225988.0
May,2013,    Philippines,123202.0,126152.0
May,2013,    Thailand,214093.0,226382.0
May,2013,    Vietnam,71732.0,69701.0
May,2013,  North East Asia,519064.0,487824.0
May,2013,    Mainland China,191109.0,171225.0
May,2013,    Hong Kong,129504.0,125310.0
May,2013,    Japan,89361.0,83707.0
May,2013,  South Asia,190600.0,194090.0
May,2013,  Middle East,52898.0,42983.0
May,2013,  Oceania,181315.0,198544.0
May,2013,  Europe,170258.0,133050.0
May,2013,    France,21745.0,16882.0
May,2013,    Germany,32406.0,26018.0
May,2013,    United Kingdom,50934.0,39957.0
May,2013,  North America,25618.0,29817.0
May,2013,  Other Regions,7911.0,7374.0
Apr,2013,  South East Asia,927382.0,970757.0
Apr,2013,    Indonesia,281927.0,277282.0
Apr,2013,    Malaysia,198838.0,205556.0
Apr,2013,    Philippines,114621.0,125896.0
Apr,2013,    Thailand,217700.0,237186.0
Apr,2013,    Vietnam,67159.0,74511.0
Apr,2013,  North East Asia,509647.0,530807.0
Apr,2013,    Mainland China,190203.0,202468.0
Apr,2013,    Hong Kong,126020.0,127018.0
Apr,2013,    Japan,87431.0,94840.0
Apr,2013,  South Asia,159268.0,181982.0
Apr,2013,  Middle East,51170.0,43956.0
Apr,2013,  Oceania,206066.0,218671.0
Apr,2013,  Europe,174647.0,135400.0
Apr,2013,    France,21636.0,17538.0
Apr,2013,    Germany,36191.0,28662.0
Apr,2013,    United Kingdom,55318.0,40270.0
Apr,2013,  North America,23756.0,22212.0
Apr,2013,  Other Regions,9005.0,8390.0
Mar,2013,  South East Asia,1009787.0,1019264.0
Mar,2013,    Indonesia,304032.0,304817.0
Mar,2013,    Malaysia,232993.0,225906.0
Mar,2013,    Philippines,116105.0,108256.0
Mar,2013,    Thailand,228968.0,244972.0
Mar,2013,    Vietnam,74941.0,79883.0
Mar,2013,  North East Asia,577109.0,569852.0
Mar,2013,    Mainland China,196773.0,196041.0
Mar,2013,    Hong Kong,144306.0,155144.0
Mar,2013,    Japan,117704.0,106254.0
Mar,2013,  South Asia,171129.0,179377.0
Mar,2013,  Middle East,56378.0,58573.0
Mar,2013,  Oceania,221544.0,228431.0
Mar,2013,  Europe,182617.0,163721.0
Mar,2013,    France,23996.0,20696.0
Mar,2013,    Germany,37585.0,33630.0
Mar,2013,    United Kingdom,63918.0,60200.0
Mar,2013,  North America,24811.0,23768.0
Mar,2013,  Other Regions,9069.0,8727.0
Feb,2013,  South East Asia,840705.0,867730.0
Feb,2013,    Indonesia,246632.0,253271.0
Feb,2013,    Malaysia,201052.0,198645.0
Feb,2013,    Philippines,88627.0,97034.0
Feb,2013,    Thailand,187879.0,201585.0
Feb,2013,    Vietnam,68303.0,68909.0
Feb,2013,  North East Asia,555498.0,534663.0
Feb,2013,    Mainland China,211086.0,197259.0
Feb,2013,    Hong Kong,141751.0,137301.0
Feb,2013,    Japan,90826.0,95702.0
Feb,2013,  South Asia,161404.0,177713.0
Feb,2013,  Middle East,51888.0,44705.0
Feb,2013,  Oceania,240504.0,198570.0
Feb,2013,  Europe,141034.0,149448.0
Feb,2013,    France,18823.0,20097.0
Feb,2013,    Germany,27360.0,29739.0
Feb,2013,    United Kingdom,47859.0,53214.0
Feb,2013,  North America,21601.0,21653.0
Feb,2013,  Other Regions,7465.0,7065.0
Jan,2013,  South East Asia,877763.0,932248.0
Jan,2013,    Indonesia,287408.0,264761.0
Jan,2013,    Malaysia,194645.0,197817.0
Jan,2013,    Philippines,87939.0,126554.0
Jan,2013,    Thailand,190957.0,220764.0
Jan,2013,    Vietnam,68281.0,70334.0
Jan,2013,  North East Asia,473611.0,527059.0
Jan,2013,    Mainland China,163043.0,179027.0
Jan,2013,    Hong Kong,121492.0,137958.0
Jan,2013,    Japan,88026.0,89487.0
Jan,2013,  South Asia,170140.0,213399.0
Jan,2013,  Middle East,48234.0,44134.0
Jan,2013,  Oceania,283214.0,224888.0
Jan,2013,  Europe,159357.0,178088.0
Jan,2013,    France,18758.0,23192.0
Jan,2013,    Germany,30544.0,33821.0
Jan,2013,    United Kingdom,59379.0,66452.0
Jan,2013,  North America,29400.0,30768.0
Jan,2013,  Other Regions,9649.0,10190.0
Dec,2012,  South East Asia,1060488.0,1041096.0
Dec,2012,    Indonesia,291879.0,318413.0
Dec,2012,    Malaysia,261777.0,248281.0
Dec,2012,    Philippines,128994.0,95201.0
Dec,2012,    Thailand,238242.0,243044.0
Dec,2012,    Vietnam,81446.0,77669.0
Dec,2012,  North East Asia,603602.0,624926.0
Dec,2012,    Mainland China,197642.0,204894.0
Dec,2012,    Hong Kong,168235.0,174289.0
Dec,2012,    Japan,99219.0,102105.0
Dec,2012,  South Asia,208081.0,212469.0
Dec,2012,  Middle East,50685.0,56056.0
Dec,2012,  Oceania,241939.0,283395.0
Dec,2012,  Europe,163777.0,179562.0
Dec,2012,    France,20208.0,21025.0
Dec,2012,    Germany,32441.0,33208.0
Dec,2012,    United Kingdom,57663.0,67933.0
Dec,2012,  North America,28231.0,32846.0
Dec,2012,  Other Regions,,
Nov,2012,  South East Asia,952521.0,924145.0
Nov,2012,    Indonesia,279432.0,276326.0
Nov,2012,    Malaysia,218465.0,211914.0
Nov,2012,    Philippines,101747.0,93809.0
Nov,2012,    Thailand,225516.0,222200.0
Nov,2012,    Vietnam,73620.0,69881.0
Nov,2012,  North East Asia,557917.0,536047.0
Nov,2012,    Mainland China,191466.0,185766.0
Nov,2012,    Hong Kong,151943.0,144109.0
Nov,2012,    Japan,93972.0,92405.0
Nov,2012,  South Asia,201332.0,171111.0
Nov,2012,  Middle East,42176.0,37622.0
Nov,2012,  Oceania,224753.0,239104.0
Nov,2012,  Europe,156747.0,159950.0
Nov,2012,    France,18812.0,18691.0
Nov,2012,    Germany,34193.0,34408.0
Nov,2012,    United Kingdom,54726.0,57878.0
Nov,2012,  North America,23829.0,26340.0
Nov,2012,  Other Regions,,
Oct,2012,  South East Asia,890101.0,907848.0
Oct,2012,    Indonesia,279745.0,281309.0
Oct,2012,    Malaysia,198776.0,198924.0
Oct,2012,    Philippines,89642.0,97083.0
Oct,2012,    Thailand,208435.0,216101.0
Oct,2012,    Vietnam,68869.0,69566.0
Oct,2012,  North East Asia,534536.0,510252.0
Oct,2012,    Mainland China,196740.0,183814.0
Oct,2012,    Hong Kong,144711.0,134801.0
Oct,2012,    Japan,84638.0,86870.0
Oct,2012,  South Asia,174109.0,165541.0
Oct,2012,  Middle East,40182.0,41809.0
Oct,2012,  Oceania,266808.0,206723.0
Oct,2012,  Europe,146667.0,204999.0
Oct,2012,    France,16488.0,23620.0
Oct,2012,    Germany,32749.0,42444.0
Oct,2012,    United Kingdom,46789.0,71001.0
Oct,2012,  North America,21587.0,27586.0
Oct,2012,  Other Regions,,
Sep,2012,  South East Asia,832178.0,830314.0
Sep,2012,    Indonesia,275096.0,272548.0
Sep,2012,    Malaysia,195328.0,186697.0
Sep,2012,    Philippines,80444.0,89318.0
Sep,2012,    Thailand,178390.0,182071.0
Sep,2012,    Vietnam,67110.0,63947.0
Sep,2012,  North East Asia,451632.0,469796.0
Sep,2012,    Mainland China,162110.0,170181.0
Sep,2012,    Hong Kong,111675.0,125760.0
Sep,2012,    Japan,89300.0,85586.0
Sep,2012,  South Asia,148536.0,157076.0
Sep,2012,  Middle East,46255.0,37640.0
Sep,2012,  Oceania,226744.0,236005.0
Sep,2012,  Europe,191056.0,186504.0
Sep,2012,    France,22191.0,21375.0
Sep,2012,    Germany,40260.0,39742.0
Sep,2012,    United Kingdom,66112.0,63237.0
Sep,2012,  North America,25770.0,22408.0
Sep,2012,  Other Regions,,
Aug,2012,  South East Asia,873090.0,904928.0
Aug,2012,    Indonesia,284728.0,288369.0
Aug,2012,    Malaysia,203687.0,205000.0
Aug,2012,    Philippines,81929.0,92043.0
Aug,2012,    Thailand,191894.0,203864.0
Aug,2012,    Vietnam,71340.0,75601.0
Aug,2012,  North East Asia,565647.0,532269.0
Aug,2012,    Mainland China,203061.0,182604.0
Aug,2012,    Hong Kong,155184.0,148449.0
Aug,2012,    Japan,97942.0,97740.0
Aug,2012,  South Asia,154548.0,164440.0
Aug,2012,  Middle East,44063.0,45050.0
Aug,2012,  Oceania,211957.0,218510.0
Aug,2012,  Europe,188986.0,178094.0
Aug,2012,    France,22034.0,21007.0
Aug,2012,    Germany,41941.0,40246.0
Aug,2012,    United Kingdom,61915.0,58217.0
Aug,2012,  North America,31238.0,26677.0
Aug,2012,  Other Regions,,
Jul,2012,  South East Asia,920907.0,913176.0
Jul,2012,    Indonesia,321230.0,284395.0
Jul,2012,    Malaysia,204560.0,203610.0
Jul,2012,    Philippines,87247.0,95330.0
Jul,2012,    Thailand,187507.0,206623.0
Jul,2012,    Vietnam,81939.0,82617.0
Jul,2012,  North East Asia,489949.0,550884.0
Jul,2012,    Mainland China,172255.0,199618.0
Jul,2012,    Hong Kong,136808.0,153203.0
Jul,2012,    Japan,83365.0,88922.0
Jul,2012,  South Asia,161430.0,173007.0
Jul,2012,  Middle East,44705.0,46993.0
Jul,2012,  Oceania,261172.0,211928.0
Jul,2012,  Europe,170725.0,208130.0
Jul,2012,    France,20318.0,24322.0
Jul,2012,    Germany,36664.0,44867.0
Jul,2012,    United Kingdom,54185.0,70873.0
Jul,2012,  North America,31104.0,34782.0
Jul,2012,  Other Regions,,
Jun,2012,  South East Asia,951146.0,961362.0
Jun,2012,    Indonesia,303448.0,320113.0
Jun,2012,    Malaysia,233520.0,218440.0
Jun,2012,    Philippines,99154.0,104297.0
Jun,2012,    Thailand,198820.0,201515.0
Jun,2012,    Vietnam,75695.0,76909.0
Jun,2012,  North East Asia,487108.0,527781.0
Jun,2012,    Mainland China,168248.0,185675.0
Jun,2012,    Hong Kong,139850.0,149889.0
Jun,2012,    Japan,79737.0,81870.0
Jun,2012,  South Asia,188240.0,178919.0
Jun,2012,  Middle East,46014.0,51132.0
Jun,2012,  Oceania,204393.0,238822.0
Jun,2012,  Europe,191707.0,180361.0
Jun,2012,    France,22232.0,21073.0
Jun,2012,    Germany,40816.0,36112.0
Jun,2012,    United Kingdom,63897.0,63702.0
Jun,2012,  North America,29948.0,36983.0
Jun,2012,  Other Regions,,
May,2012,  South East Asia,891785.0,906059.0
May,2012,    Indonesia,277528.0,276292.0
May,2012,    Malaysia,203959.0,200977.0
May,2012,    Philippines,119696.0,124711.0
May,2012,    Thailand,183911.0,195579.0
May,2012,    Vietnam,68964.0,68432.0
May,2012,  North East Asia,499207.0,457799.0
May,2012,    Mainland China,186450.0,161829.0
May,2012,    Hong Kong,133651.0,127583.0
May,2012,    Japan,78164.0,71763.0
May,2012,  South Asia,179645.0,183175.0
May,2012,  Middle East,46243.0,42142.0
May,2012,  Oceania,176331.0,199064.0
May,2012,  Europe,187261.0,146432.0
May,2012,    France,21501.0,17816.0
May,2012,    Germany,40454.0,31908.0
May,2012,    United Kingdom,60398.0,46915.0
May,2012,  North America,25754.0,30606.0
May,2012,  Other Regions,,
Apr,2012,  South East Asia,902570.0,921912.0
Apr,2012,    Indonesia,277059.0,270407.0
Apr,2012,    Malaysia,201308.0,202283.0
Apr,2012,    Philippines,115825.0,126399.0
Apr,2012,    Thailand,200750.0,210459.0
Apr,2012,    Vietnam,67630.0,71838.0
Apr,2012,  North East Asia,502841.0,507157.0
Apr,2012,    Mainland China,182927.0,181460.0
Apr,2012,    Hong Kong,140017.0,141839.0
Apr,2012,    Japan,77797.0,82811.0
Apr,2012,  South Asia,161730.0,180685.0
Apr,2012,  Middle East,46926.0,42717.0
Apr,2012,  Oceania,208020.0,216987.0
Apr,2012,  Europe,187385.0,154100.0
Apr,2012,    France,20904.0,17828.0
Apr,2012,    Germany,40057.0,32896.0
Apr,2012,    United Kingdom,62973.0,50128.0
Apr,2012,  North America,23927.0,21945.0
Apr,2012,  Other Regions,,
Mar,2012,  South East Asia,932783.0,947792.0
Mar,2012,    Indonesia,283928.0,288242.0
Mar,2012,    Malaysia,220375.0,212397.0
Mar,2012,    Philippines,111197.0,105728.0
Mar,2012,    Thailand,201407.0,221593.0
Mar,2012,    Vietnam,72494.0,75300.0
Mar,2012,  North East Asia,523469.0,508864.0
Mar,2012,    Mainland China,180052.0,172904.0
Mar,2012,    Hong Kong,143925.0,147892.0
Mar,2012,    Japan,99220.0,92839.0
Mar,2012,  South Asia,161203.0,169296.0
Mar,2012,  Middle East,51455.0,50789.0
Mar,2012,  Oceania,201298.0,211402.0
Mar,2012,  Europe,186109.0,165905.0
Mar,2012,    France,19345.0,16728.0
Mar,2012,    Germany,45476.0,37746.0
Mar,2012,    United Kingdom,60482.0,58400.0
Mar,2012,  North America,25586.0,23909.0
Mar,2012,  Other Regions,,
Feb,2012,  South East Asia,787821.0,847694.0
Feb,2012,    Indonesia,251665.0,258203.0
Feb,2012,    Malaysia,181613.0,192225.0
Feb,2012,    Philippines,82806.0,97327.0
Feb,2012,    Thailand,172056.0,187689.0
Feb,2012,    Vietnam,61290.0,71354.0
Feb,2012,  North East Asia,461922.0,445560.0
Feb,2012,    Mainland China,163979.0,156853.0
Feb,2012,    Hong Kong,120500.0,114653.0
Feb,2012,    Japan,81903.0,84874.0
Feb,2012,  South Asia,147534.0,163127.0
Feb,2012,  Middle East,41164.0,34601.0
Feb,2012,  Oceania,220382.0,174128.0
Feb,2012,  Europe,145974.0,155895.0
Feb,2012,    France,14794.0,15685.0
Feb,2012,    Germany,36106.0,37831.0
Feb,2012,    United Kingdom,47020.0,53081.0
Feb,2012,  North America,22784.0,22392.0
Feb,2012,  Other Regions,,
Jan,2012,  South East Asia,877576.0,906529.0
Jan,2012,    Indonesia,294290.0,266279.0
Jan,2012,    Malaysia,206942.0,204541.0
Jan,2012,    Philippines,90763.0,129431.0
Jan,2012,    Thailand,164953.0,184385.0
Jan,2012,    Vietnam,77720.0,78072.0
Jan,2012,  North East Asia,486839.0,542664.0
Jan,2012,    Mainland China,178153.0,194666.0
Jan,2012,    Hong Kong,137370.0,154444.0
Jan,2012,    Japan,79220.0,81299.0
Jan,2012,  South Asia,164043.0,187432.0
Jan,2012,  Middle East,45512.0,43018.0
Jan,2012,  Oceania,265214.0,214456.0
Jan,2012,  Europe,163236.0,174804.0
Jan,2012,    France,17515.0,19955.0
Jan,2012,    Germany,36457.0,39119.0
Jan,2012,    United Kingdom,56593.0,60181.0
Jan,2012,  North America,23959.0,30821.0
Jan,2012,  Other Regions,,
Dec,2011,  South East Asia,965468.0,935310.0
Dec,2011,    Indonesia,276336.0,305269.0
Dec,2011,    Malaysia,240664.0,231270.0
Dec,2011,    Philippines,127557.0,93724.0
Dec,2011,    Thailand,190728.0,182567.0
Dec,2011,    Vietnam,82989.0,75187.0
Dec,2011,  North East Asia,577958.0,586790.0
Dec,2011,    Mainland China,178784.0,183972.0
Dec,2011,    Hong Kong,174456.0,175179.0
Dec,2011,    Japan,91537.0,93227.0
Dec,2011,  South Asia,191723.0,188344.0
Dec,2011,  Middle East,44158.0,53934.0
Dec,2011,  Oceania,218285.0,260191.0
Dec,2011,  Europe,155429.0,176488.0
Dec,2011,    France,18199.0,20111.0
Dec,2011,    Germany,34460.0,36865.0
Dec,2011,    United Kingdom,50271.0,62534.0
Dec,2011,  North America,28189.0,29539.0
Dec,2011,  Other Regions,,
Nov,2011,  South East Asia,817460.0,779906.0
Nov,2011,    Indonesia,266787.0,259268.0
Nov,2011,    Malaysia,209035.0,206764.0
Nov,2011,    Philippines,99640.0,90836.0
Nov,2011,    Thailand,127013.0,116675.0
Nov,2011,    Vietnam,72080.0,66010.0
Nov,2011,  North East Asia,520168.0,491809.0
Nov,2011,    Mainland China,169703.0,156774.0
Nov,2011,    Hong Kong,154968.0,147514.0
Nov,2011,    Japan,84001.0,83226.0
Nov,2011,  South Asia,178638.0,158316.0
Nov,2011,  Middle East,39523.0,39736.0
Nov,2011,  Oceania,208269.0,206871.0
Nov,2011,  Europe,145734.0,156848.0
Nov,2011,    France,17566.0,18263.0
Nov,2011,    Germany,34860.0,35267.0
Nov,2011,    United Kingdom,45329.0,54233.0
Nov,2011,  North America,22783.0,23783.0
Nov,2011,  Other Regions,,
Oct,2011,  South East Asia,801820.0,826752.0
Oct,2011,    Indonesia,260921.0,261947.0
Oct,2011,    Malaysia,191781.0,191546.0
Oct,2011,    Philippines,90723.0,99169.0
Oct,2011,    Thailand,159071.0,176231.0
Oct,2011,    Vietnam,62453.0,61959.0
Oct,2011,  North East Asia,479398.0,463679.0
Oct,2011,    Mainland China,164464.0,157669.0
Oct,2011,    Hong Kong,134834.0,130683.0
Oct,2011,    Japan,78441.0,77614.0
Oct,2011,  South Asia,162857.0,155424.0
Oct,2011,  Middle East,33732.0,33063.0
Oct,2011,  Oceania,237014.0,188400.0
Oct,2011,  Europe,139992.0,190769.0
Oct,2011,    France,16537.0,21763.0
Oct,2011,    Germany,31357.0,39783.0
Oct,2011,    United Kingdom,43920.0,64328.0
Oct,2011,  North America,21923.0,24570.0
Oct,2011,  Other Regions,,
Sep,2011,  South East Asia,824269.0,791431.0
Sep,2011,    Indonesia,289704.0,247205.0
Sep,2011,    Malaysia,200502.0,186612.0
Sep,2011,    Philippines,81475.0,92112.0
Sep,2011,    Thailand,160381.0,169659.0
Sep,2011,    Vietnam,61327.0,62374.0
Sep,2011,  North East Asia,441643.0,473452.0
Sep,2011,    Mainland China,148344.0,159043.0
Sep,2011,    Hong Kong,123102.0,138483.0
Sep,2011,    Japan,79762.0,81037.0
Sep,2011,  South Asia,134899.0,144152.0
Sep,2011,  Middle East,38500.0,32254.0
Sep,2011,  Oceania,207927.0,206378.0
Sep,2011,  Europe,169601.0,181655.0
Sep,2011,    France,19483.0,21063.0
Sep,2011,    Germany,34312.0,37287.0
Sep,2011,    United Kingdom,59467.0,63968.0
Sep,2011,  North America,22446.0,22888.0
Sep,2011,  Other Regions,,
Aug,2011,  South East Asia,762199.0,839117.0
Aug,2011,    Indonesia,230654.0,278479.0
Aug,2011,    Malaysia,185970.0,201388.0
Aug,2011,    Philippines,82771.0,91221.0
Aug,2011,    Thailand,163928.0,169074.0
Aug,2011,    Vietnam,66619.0,65336.0
Aug,2011,  North East Asia,538109.0,472330.0
Aug,2011,    Mainland China,175625.0,149828.0
Aug,2011,    Hong Kong,166382.0,141312.0
Aug,2011,    Japan,89855.0,87108.0
Aug,2011,  South Asia,138656.0,140454.0
Aug,2011,  Middle East,34510.0,34251.0
Aug,2011,  Oceania,197205.0,184326.0
Aug,2011,  Europe,174641.0,171223.0
Aug,2011,    France,20301.0,19523.0
Aug,2011,    Germany,35177.0,35406.0
Aug,2011,    United Kingdom,57431.0,60675.0
Aug,2011,  North America,28430.0,21887.0
Aug,2011,  Other Regions,,
Jul,2011,  South East Asia,898097.0,889606.0
Jul,2011,    Indonesia,321563.0,289582.0
Jul,2011,    Malaysia,211253.0,212795.0
Jul,2011,    Philippines,85986.0,93255.0
