Month,Year,Country,Departures,Arrivals
Feb,2005,Mainland China,89110.0,90414.0
Apr,2005,United Kingdom,61149.0,43820.0
May,2005,North East Asia,340943.0,310776.0
May,2005,Vietnam,27561.0,25725.0
May,2005,Thailand,141944.0,147118.0
May,2005,Philippines,44535.0,46712.0
May,2005,Malaysia,100532.0,104930.0
May,2005,Indonesia,139204.0,134540.0
May,2005,South East Asia,468632.0,476628.0
Jun,2005,North America,36738.0,37424.0
Jun,2005,United Kingdom,51980.0,55972.0
Jun,2005,Germany,27813.0,27659.0
Jun,2005,France,16425.0,16370.0
May,2005,Mainland China,112108.0,97325.0
Jun,2005,Europe,140754.0,140251.0
Jun,2005,Middle East,18352.0,22930.0
Jun,2005,South Asia,102567.0,98331.0
Jun,2005,Japan,64332.0,67625.0
Jun,2005,Hong Kong,90190.0,97130.0
Jun,2005,Mainland China,111016.0,121688.0
Jun,2005,North East Asia,331835.0,358322.0
Jun,2005,Vietnam,30193.0,28932.0
Jun,2005,Thailand,150888.0,157427.0
Jun,2005,Philippines,40137.0,40369.0
Jun,2005,Malaysia,110967.0,110347.0
Apr,2005,North America,32227.0,24628.0
Jun,2005,Oceania,163195.0,184496.0
May,2005,Hong Kong,95262.0,90697.0
Jun,2005,Indonesia,154324.0,157997.0
May,2005,South Asia,96282.0,100036.0
May,2005,Japan,65992.0,59151.0
Apr,2005,France,18221.0,15268.0
Apr,2005,Europe,154418.0,117943.0
Apr,2005,Oceania,152631.0,172627.0
Apr,2005,Middle East,17780.0,15925.0
Apr,2005,South Asia,82251.0,94834.0
Apr,2005,Japan,60143.0,66464.0
Apr,2005,Hong Kong,87249.0,83159.0
Apr,2005,Mainland China,102729.0,102670.0
Apr,2005,North East Asia,314922.0,315854.0
Apr,2005,Vietnam,26699.0,29310.0
Apr,2005,Thailand,142084.0,141394.0
Apr,2005,Germany,32352.0,26390.0
Apr,2005,Malaysia,93319.0,94418.0
Apr,2005,Indonesia,134066.0,129120.0
Apr,2005,South East Asia,452420.0,456361.0
May,2005,North America,33212.0,34535.0
May,2005,United Kingdom,56552.0,43179.0
May,2005,Germany,30463.0,24889.0
May,2005,France,17596.0,13781.0
May,2005,Europe,147959.0,113141.0
May,2005,Oceania,137298.0,162565.0
May,2005,Middle East,18964.0,15999.0
Apr,2005,Philippines,38607.0,44336.0
Sep,2006,United Kingdom,56867.0,61131.0
Sep,2006,North America,29702.0,28059.0
Aug,2006,South East Asia,503649.0,528344.0
Aug,2006,Indonesia,156146.0,154972.0
Aug,2006,North East Asia,396443.0,355163.0
Aug,2006,Philippines,41842.0,46593.0
Aug,2006,Thailand,148471.0,161218.0
Aug,2006,Vietnam,35182.0,37073.0
Sep,2006,Malaysia,94645.0,92909.0
Aug,2006,Malaysia,101869.0,104040.0
Sep,2006,Germany,30417.0,32676.0
Sep,2006,Japan,73887.0,71342.0
Sep,2006,Europe,156072.0,162743.0
Sep,2006,Oceania,182645.0,170053.0
Sep,2006,Middle East,24188.0,18131.0
Sep,2006,South Asia,101233.0,107549.0
Sep,2006,Hong Kong,79538.0,83139.0
Sep,2006,Mainland China,112862.0,116321.0
Sep,2006,North East Asia,332203.0,336442.0
Sep,2006,Vietnam,32824.0,31901.0
Sep,2006,Thailand,136807.0,143122.0
Sep,2006,Philippines,41506.0,45648.0
Aug,2006,Mainland China,128258.0,109294.0
Sep,2006,France,18955.0,18479.0
Aug,2006,Hong Kong,104053.0,90122.0
Jul,2006,Malaysia,99355.0,99306.0
Aug,2006,South Asia,101187.0,113109.0
Sep,2006,Indonesia,144789.0,145383.0
Jul,2006,Germany,25764.0,33736.0
Jul,2006,France,17952.0,20796.0
Jul,2006,Europe,144712.0,172412.0
Jul,2006,United Kingdom,57089.0,66288.0
Jul,2006,Middle East,20384.0,23837.0
Jul,2006,South Asia,108256.0,113643.0
Jul,2006,Japan,70644.0,74315.0
Jul,2006,Hong Kong,96078.0,101025.0
Jul,2006,Mainland China,114676.0,134629.0
Jul,2006,North East Asia,359448.0,394330.0
Jul,2006,Vietnam,38103.0,36904.0
Jul,2006,Thailand,153373.0,172801.0
Jul,2006,Philippines,43386.0,47510.0
Jul,2006,Indonesia,179709.0,154183.0
Jul,2006,South East Asia,535044.0,534304.0
Aug,2006,North America,40135.0,31557.0
Aug,2006,United Kingdom,59356.0,59556.0
Aug,2006,Germany,30396.0,30193.0
Aug,2006,France,20023.0,18131.0
Aug,2006,Europe,161066.0,157190.0
Aug,2006,Oceania,172424.0,177169.0
Aug,2006,Middle East,26699.0,21323.0
Aug,2006,Japan,80905.0,80442.0
Sep,2006,South East Asia,469704.0,479164.0
Dec,2006,South East Asia,619798.0,607788.0
Oct,2006,United Kingdom,46093.0,66574.0
Nov,2006,Vietnam,35933.0,32874.0
Nov,2006,Thailand,163545.0,164219.0
Nov,2006,Philippines,51818.0,49162.0
Nov,2006,Malaysia,106012.0,102994.0
Nov,2006,Indonesia,169204.0,147479.0
Nov,2006,South East Asia,551541.0,524123.0
Dec,2006,North America,35655.0,40415.0
Dec,2006,United Kingdom,55712.0,66133.0
Dec,2006,Germany,26332.0,31856.0
Dec,2006,France,16673.0,16832.0
Dec,2006,Europe,143811.0,161276.0
Dec,2006,Oceania,205460.0,225338.0
Dec,2006,Middle East,27687.0,27594.0
Dec,2006,South Asia,144984.0,134183.0
Dec,2006,Japan,84062.0,90975.0
Dec,2006,Hong Kong,111535.0,114543.0
Dec,2006,Mainland China,135794.0,145409.0
Dec,2006,North East Asia,428538.0,449720.0
Dec,2006,Vietnam,42794.0,39131.0
Dec,2006,Thailand,198556.0,198577.0
Dec,2006,Philippines,65655.0,48634.0
Dec,2006,Malaysia,116479.0,110150.0
Dec,2006,Indonesia,166210.0,179062.0
Nov,2006,North East Asia,411074.0,391635.0
Nov,2006,Mainland China,138969.0,134529.0
Nov,2006,Hong Kong,107804.0,100719.0
Nov,2006,Japan,77595.0,76716.0
Oct,2006,Germany,26840.0,35917.0
Oct,2006,France,15337.0,20464.0
Oct,2006,Europe,130371.0,175904.0
Oct,2006,Oceania,215942.0,163261.0
Oct,2006,Middle East,21610.0,22717.0
Oct,2006,South Asia,118123.0,109832.0
Oct,2006,Japan,74079.0,73847.0
Oct,2006,Hong Kong,97383.0,92040.0
Oct,2006,Mainland China,141370.0,133232.0
Oct,2006,North East Asia,391954.0,375456.0
Oct,2006,Vietnam,35515.0,34829.0
Oct,2006,North America,27774.0,32525.0
Oct,2006,Thailand,151041.0,153450.0
Oct,2006,Malaysia,97514.0,97096.0
Oct,2006,Indonesia,156865.0,160780.0
Oct,2006,South East Asia,508076.0,520812.0
Nov,2006,North America,29872.0,32447.0
Nov,2006,United Kingdom,50344.0,60256.0
Nov,2006,Germany,27335.0,29625.0
Nov,2006,France,17269.0,17988.0
Nov,2006,Europe,136994.0,149290.0
Nov,2006,Oceania,191518.0,178725.0
Nov,2006,Middle East,22197.0,22132.0
Nov,2006,South Asia,127468.0,112285.0
Oct,2006,Philippines,45082.0,51573.0
Jul,2006,North America,36544.0,39711.0
Jul,2006,Oceania,219595.0,167702.0
Jun,2006,Indonesia,156705.0,164929.0
Feb,2006,Hong Kong,84501.0,70392.0
Feb,2006,Mainland China,102551.0,94612.0
Feb,2006,North East Asia,316356.0,294727.0
Feb,2006,Vietnam,27500.0,32451.0
Feb,2006,Thailand,131718.0,157769.0
Feb,2006,Philippines,34060.0,41419.0
Feb,2006,Malaysia,85638.0,93508.0
Feb,2006,Indonesia,114346.0,122457.0
Feb,2006,South East Asia,411753.0,470244.0
Mar,2006,North America,34461.0,30637.0
Mar,2006,United Kingdom,60507.0,53204.0
Mar,2006,Germany,33669.0,27766.0
Mar,2006,France,18691.0,15895.0
Mar,2006,Europe,156769.0,132165.0
Mar,2006,Oceania,171343.0,177345.0
Mar,2006,Middle East,22182.0,20997.0
Mar,2006,South Asia,104617.0,113269.0
Mar,2006,Japan,84347.0,77816.0
Mar,2006,Hong Kong,91928.0,88985.0
Mar,2006,Mainland China,108154.0,105952.0
Mar,2006,North East Asia,355296.0,340748.0
Mar,2006,Vietnam,34014.0,34540.0
Mar,2006,Thailand,154038.0,170889.0
Feb,2006,Japan,57548.0,64818.0
Feb,2006,South Asia,92852.0,110945.0
Feb,2006,Middle East,18653.0,16965.0
Feb,2006,Oceania,196977.0,149599.0
Jun,2006,South East Asia,531535.0,541621.0
Jan,2006,North America,37830.0,39460.0
Jan,2006,United Kingdom,55416.0,60757.0
Jan,2006,Germany,30464.0,31535.0
Jan,2006,France,18394.0,18693.0
Jan,2006,Europe,144607.0,153232.0
Jan,2006,Oceania,224066.0,181884.0
Jan,2006,Middle East,21188.0,17961.0
Jan,2006,South Asia,109891.0,119931.0
Jan,2006,Japan,70063.0,64196.0
Jan,2006,Hong Kong,75022.0,90869.0
Mar,2006,Philippines,48260.0,46518.0
Jan,2006,Mainland China,89436.0,99597.0
Jan,2006,Vietnam,33466.0,30488.0
Jan,2006,Thailand,141360.0,149060.0
Jan,2006,Philippines,37576.0,53166.0
Jan,2006,Malaysia,97409.0,92952.0
Jan,2006,Indonesia,157044.0,130325.0
Jan,2006,South East Asia,488889.0,480896.0
Feb,2006,North America,29951.0,28781.0
Feb,2006,United Kingdom,46693.0,54745.0
Feb,2006,Germany,25400.0,30396.0
Feb,2006,France,14983.0,16377.0
Feb,2006,Europe,120370.0,136464.0
Jan,2006,North East Asia,300601.0,329780.0
Mar,2006,Malaysia,102668.0,104725.0
Apr,2006,Oceania,172447.0,189151.0
Mar,2006,South East Asia,501840.0,523000.0
May,2006,Mainland China,129307.0,107507.0
May,2006,North East Asia,365771.0,326814.0
May,2006,Vietnam,32121.0,30749.0
May,2006,Thailand,149062.0,155935.0
May,2006,Philippines,54169.0,56236.0
May,2006,Malaysia,100500.0,107174.0
May,2006,Indonesia,147069.0,141403.0
May,2006,South East Asia,502450.0,513461.0
Jun,2006,North America,36221.0,39909.0
Jun,2006,United Kingdom,61086.0,55715.0
Jun,2006,Germany,30126.0,25473.0
Jun,2006,France,18576.0,17588.0
Jun,2006,Europe,158036.0,138836.0
Jun,2006,Oceania,163704.0,195626.0
Jun,2006,Middle East,21395.0,25805.0
Jun,2006,South Asia,119405.0,111375.0
Jun,2006,Japan,68205.0,70488.0
Jun,2006,Hong Kong,99437.0,102491.0
Jun,2006,Mainland China,115676.0,128200.0
Jun,2006,North East Asia,358032.0,382838.0
Jun,2006,Vietnam,35392.0,33774.0
Jun,2006,Thailand,159579.0,165654.0
Jun,2006,Philippines,47978.0,48771.0
May,2006,Hong Kong,94614.0,87940.0
May,2006,Japan,65970.0,61308.0
Mar,2006,Indonesia,140917.0,142270.0
May,2006,Middle East,22339.0,20060.0
Apr,2006,North America,32902.0,28691.0
Apr,2006,United Kingdom,62855.0,46976.0
Apr,2006,Germany,31023.0,27265.0
Apr,2006,France,19053.0,17133.0
Apr,2006,Europe,156666.0,128005.0
Jun,2006,Malaysia,109878.0,106344.0
May,2006,South Asia,117081.0,116843.0
Apr,2006,South Asia,107432.0,118930.0
Apr,2006,Japan,66584.0,67629.0
Apr,2006,Hong Kong,90429.0,93463.0
Apr,2006,Mainland China,118872.0,120678.0
Apr,2006,North East Asia,349251.0,354210.0
Apr,2006,Middle East,24197.0,21456.0
Apr,2006,Thailand,148036.0,158055.0
Apr,2006,Philippines,49729.0,54359.0
Apr,2006,Malaysia,97515.0,100462.0
Apr,2006,Indonesia,150035.0,137958.0
Apr,2006,South East Asia,500457.0,508175.0
May,2006,North America,33435.0,35862.0
May,2006,United Kingdom,58926.0,42315.0
May,2006,Germany,30493.0,23553.0
May,2006,France,19481.0,14813.0
May,2006,Europe,156314.0,113833.0
May,2006,Oceania,145947.0,165327.0
Apr,2006,Vietnam,32473.0,33721.0
Sep,2007,France,16688.0,15635.0
Sep,2007,Germany,29586.0,30469.0
Sep,2007,United Kingdom,59886.0,60357.0
Sep,2007,North America,31022.0,27466.0
Aug,2007,Vietnam,45786.0,49643.0
Aug,2007,Indonesia,166427.0,172168.0
Aug,2007,Malaysia,108769.0,111549.0
Aug,2007,Philippines,48790.0,54720.0
Aug,2007,Thailand,147617.0,155438.0
Aug,2007,South East Asia,539971.0,569345.0
Sep,2007,Europe,158150.0,156617.0
Sep,2007,Indonesia,151657.0,151679.0
Sep,2007,Middle East,25277.0,21155.0
Sep,2007,South Asia,116958.0,122675.0
Sep,2007,Japan,80713.0,77422.0
Sep,2007,Hong Kong,87374.0,90832.0
Sep,2007,Mainland China,127272.0,132192.0
Sep,2007,North East Asia,366306.0,368433.0
Sep,2007,Vietnam,39957.0,38696.0
Sep,2007,Thailand,134409.0,140676.0
Sep,2007,Philippines,46509.0,51798.0
Sep,2007,Malaysia,95916.0,95767.0
Aug,2007,North East Asia,414685.0,385853.0
Sep,2007,Oceania,183389.0,181933.0
Aug,2007,Mainland China,136681.0,127668.0
Jul,2007,Philippines,50164.0,55418.0
Aug,2007,South Asia,122398.0,131190.0
Sep,2007,South East Asia,489565.0,502030.0
Jul,2007,Germany,26302.0,32539.0
Jul,2007,France,15722.0,17694.0
Jul,2007,Europe,143161.0,168316.0
Jul,2007,Oceania,208709.0,173056.0
Jul,2007,Middle East,22491.0,25620.0
Jul,2007,South Asia,123612.0,131313.0
Jul,2007,Japan,74625.0,77197.0
Jul,2007,Hong Kong,100990.0,107897.0
Jul,2007,Mainland China,122001.0,143141.0
Jul,2007,North East Asia,376600.0,413552.0
Jul,2007,Vietnam,46532.0,46311.0
Jul,2007,Thailand,148658.0,162225.0
Jul,2007,Malaysia,106431.0,103513.0
Jul,2007,Indonesia,195901.0,167997.0
Jul,2007,South East Asia,569999.0,559980.0
Aug,2007,North America,39620.0,31123.0
Aug,2007,United Kingdom,59620.0,60217.0
Aug,2007,Germany,29679.0,29704.0
Aug,2007,France,16626.0,16295.0
Aug,2007,Europe,158487.0,155470.0
Aug,2007,Oceania,180649.0,176336.0
Aug,2007,Middle East,28166.0,22611.0
Aug,2007,Japan,83162.0,81654.0
Oct,2007,North America,27375.0,33431.0
Nov,2007,Hong Kong,116302.0,106517.0
Oct,2007,Germany,25770.0,32855.0
Nov,2007,Thailand,164156.0,164663.0
Nov,2007,Philippines,54329.0,51913.0
Nov,2007,Malaysia,108267.0,104064.0
Nov,2007,Indonesia,162689.0,157850.0
Nov,2007,South East Asia,565783.0,551436.0
Dec,2007,North America,34641.0,37573.0
Dec,2007,United Kingdom,54181.0,64291.0
Dec,2007,Germany,26440.0,28559.0
Dec,2007,France,17808.0,19703.0
Dec,2007,Europe,142337.0,161233.0
Dec,2007,Oceania,211174.0,235390.0
Dec,2007,Middle East,26062.0,28692.0
Dec,2007,South Asia,163492.0,153301.0
Dec,2007,Japan,90514.0,97851.0
Dec,2007,Hong Kong,120316.0,121444.0
Dec,2007,Mainland China,156001.0,166858.0
Dec,2007,North East Asia,465950.0,489850.0
Dec,2007,Vietnam,55542.0,51748.0
Dec,2007,Thailand,172307.0,178989.0
Dec,2007,Philippines,65107.0,48207.0
Dec,2007,Malaysia,115297.0,107938.0
Dec,2007,Indonesia,168823.0,178770.0
Dec,2007,South East Asia,609249.0,599529.0
Nov,2007,Vietnam,50035.0,44778.0
Nov,2007,North East Asia,447153.0,416660.0
Nov,2007,Mainland China,157475.0,148113.0
Jul,2007,United Kingdom,54477.0,62617.0
Oct,2007,France,15051.0,19737.0
Oct,2007,Europe,131143.0,173329.0
Oct,2007,Oceania,213773.0,163928.0
Oct,2007,Middle East,23255.0,24634.0
Oct,2007,South Asia,128147.0,122685.0
Oct,2007,Japan,77561.0,76832.0
Oct,2007,Hong Kong,103036.0,98724.0
Oct,2007,Mainland China,145742.0,143673.0
Oct,2007,North East Asia,402344.0,394837.0
Oct,2007,Vietnam,41098.0,40552.0
Oct,2007,Thailand,157311.0,163311.0
Oct,2007,United Kingdom,45909.0,64881.0
Oct,2007,Philippines,47596.0,54003.0
Oct,2007,Indonesia,176789.0,167311.0
Oct,2007,South East Asia,544379.0,547890.0
Nov,2007,North America,30363.0,32855.0
Nov,2007,United Kingdom,48063.0,61480.0
Nov,2007,Germany,25661.0,29019.0
Nov,2007,France,16889.0,18514.0
Nov,2007,Europe,133515.0,153038.0
Nov,2007,Oceania,193883.0,189722.0
Nov,2007,Middle East,24693.0,22708.0
Nov,2007,South Asia,155445.0,130041.0
Nov,2007,Japan,82979.0,78695.0
Oct,2007,Malaysia,100364.0,99235.0
Jul,2007,North America,36526.0,40396.0
Aug,2007,Hong Kong,112227.0,100146.0
Jun,2007,Indonesia,169820.0,177974.0
Feb,2007,Mainland China,122088.0,122727.0
Feb,2007,North East Asia,350050.0,347826.0
Feb,2007,Vietnam,36764.0,32517.0
Feb,2007,Thailand,135699.0,147180.0
Feb,2007,Philippines,43044.0,50517.0
Feb,2007,Malaysia,94322.0,92677.0
Feb,2007,Indonesia,126367.0,125107.0
Feb,2007,South East Asia,460367.0,473927.0
Mar,2007,North America,36063.0,31400.0
Mar,2007,United Kingdom,63758.0,57237.0
Mar,2007,Germany,33175.0,29374.0
Mar,2007,France,17759.0,15705.0
Mar,2007,Europe,164774.0,142706.0
Mar,2007,Oceania,189395.0,188349.0
Mar,2007,Middle East,24373.0,25781.0
Mar,2007,South Asia,116658.0,132444.0
Mar,2007,Japan,88714.0,77476.0
Mar,2007,Hong Kong,98518.0,92345.0
Mar,2007,Mainland China,130064.0,126320.0
Mar,2007,North East Asia,398326.0,369383.0
Mar,2007,Vietnam,38809.0,42650.0
Mar,2007,Thailand,149410.0,160829.0
Mar,2007,Philippines,58707.0,58002.0
Feb,2007,Hong Kong,83353.0,83143.0
Feb,2007,Japan,70054.0,71944.0
Feb,2007,South Asia,109741.0,117445.0
Feb,2007,Middle East,21448.0,20593.0
Jun,2007,South East Asia,553199.0,573523.0
Jan,2007,United Kingdom,59783.0,62540.0
Jan,2007,Germany,31706.0,31825.0
Jan,2007,France,16525.0,17027.0
Jan,2007,Europe,155542.0,158606.0
Jan,2007,Oceania,217211.0,185516.0
Jan,2007,Middle East,21158.0,23514.0
Jan,2007,South Asia,120620.0,141806.0
Jan,2007,Japan,71609.0,71362.0
Jan,2007,Hong Kong,77435.0,87483.0
Jan,2007,Mainland China,91715.0,105509.0
Mar,2007,Malaysia,106688.0,106953.0
Jan,2007,North East Asia,308178.0,343828.0
Jan,2007,Thailand,134239.0,161735.0
Jan,2007,Philippines,42883.0,62450.0
Jan,2007,Malaysia,90845.0,94108.0
Jan,2007,Indonesia,165971.0,143867.0
Jan,2007,South East Asia,493158.0,526980.0
Feb,2007,North America,29464.0,29482.0
Feb,2007,United Kingdom,46344.0,54481.0
Feb,2007,Germany,25159.0,28485.0
Feb,2007,France,14750.0,15092.0
Feb,2007,Europe,125581.0,137957.0
Feb,2007,Oceania,195383.0,159850.0
Jan,2007,Vietnam,35483.0,36858.0
Mar,2007,Indonesia,158541.0,157949.0
Jan,2007,North America,38254.0,38094.0
Apr,2007,North America,33696.0,27952.0
May,2007,North East Asia,394661.0,345506.0
May,2007,Vietnam,40444.0,38399.0
May,2007,Thailand,146306.0,146480.0
May,2007,Philippines,56801.0,58802.0
May,2007,Malaysia,107409.0,105854.0
May,2007,Indonesia,159133.0,152673.0
May,2007,South East Asia,531442.0,526460.0
Jun,2007,North America,35562.0,39038.0
Jun,2007,United Kingdom,59241.0,55303.0
Jun,2007,Germany,28606.0,26740.0
Jun,2007,France,16316.0,16034.0
Jun,2007,Europe,153924.0,141007.0
Jun,2007,Oceania,168228.0,196206.0
Jun,2007,Middle East,26999.0,29726.0
Jun,2007,South Asia,139783.0,130487.0
Jun,2007,Japan,70445.0,75029.0
Jun,2007,Hong Kong,101235.0,108706.0
Jun,2007,Mainland China,128314.0,149778.0
Jun,2007,North East Asia,378388.0,418322.0
Jun,2007,Vietnam,44621.0,46606.0
Jun,2007,Thailand,147758.0,156237.0
Jun,2007,Philippines,53313.0,56489.0
Mar,2007,South East Asia,536663.0,554532.0
May,2007,Mainland China,147542.0,123590.0
May,2007,Hong Kong,100568.0,89535.0
Jun,2007,Malaysia,114252.0,110366.0
Apr,2007,Japan,65097.0,68899.0
Apr,2007,United Kingdom,60060.0,45498.0
Apr,2007,Germany,30572.0,25427.0
Apr,2007,France,16991.0,15069.0
Apr,2007,Europe,157751.0,123952.0
Apr,2007,Oceania,176484.0,188711.0
Apr,2007,Middle East,28797.0,25218.0
Apr,2007,South Asia,121276.0,133643.0
Apr,2007,Hong Kong,93639.0,92761.0
Apr,2007,Mainland China,132953.0,138175.0
Apr,2007,North East Asia,366907.0,375616.0
Apr,2007,Vietnam,38715.0,41803.0
Apr,2007,Thailand,147676.0,156979.0
May,2007,Japan,68612.0,59449.0
Apr,2007,Malaysia,100421.0,102722.0
Apr,2007,Philippines,55147.0,60633.0
May,2007,Middle East,27577.0,22765.0
May,2007,Oceania,154312.0,176554.0
May,2007,Europe,156350.0,115389.0
May,2007,France,17130.0,13349.0
May,2007,South Asia,135746.0,138375.0
May,2007,United Kingdom,57895.0,43459.0
May,2007,North America,34532.0,34379.0
Apr,2007,South East Asia,519368.0,534387.0
Apr,2007,Indonesia,154016.0,147112.0
May,2007,Germany,30299.0,23393.0
Sep,2008,France,19294.0,19305.0
Aug,2008,Vietnam,50158.0,53216.0
Aug,2008,Thailand,129332.0,137978.0
Aug,2008,Philippines,54688.0,62081.0
Aug,2008,Malaysia,111866.0,114605.0
Aug,2008,Indonesia,185808.0,187969.0
Aug,2008,South East Asia,558461.0,586346.0
Sep,2008,North America,25376.0,22912.0
Sep,2008,United Kingdom,63584.0,66557.0
Sep,2008,Germany,32313.0,32908.0
Jul,2008,France,19157.0,21536.0
Sep,2008,Indonesia,153730.0,183651.0
Sep,2008,Oceania,196225.0,187865.0
Sep,2008,Middle East,27469.0,23188.0
Sep,2008,South Asia,120922.0,123941.0
Sep,2008,Japan,77380.0,68895.0
Sep,2008,Hong Kong,86542.0,89435.0
Sep,2008,Mainland China,110102.0,111631.0
Sep,2008,North East Asia,342511.0,334042.0
Sep,2008,Vietnam,46868.0,43323.0
Sep,2008,Thailand,99239.0,99197.0
Sep,2008,Philippines,51855.0,61630.0
Sep,2008,Malaysia,98046.0,97438.0
Sep,2008,Europe,174949.0,179341.0
Aug,2008,North East Asia,366664.0,337736.0
Jul,2008,Indonesia,202616.0,180705.0
Aug,2008,Hong Kong,97849.0,87669.0
Sep,2008,South East Asia,473068.0,511357.0
Jul,2008,Europe,168071.0,191994.0
Jul,2008,Oceania,229551.0,190977.0
Jul,2008,Middle East,27605.0,31732.0
Jul,2008,South Asia,129579.0,137234.0
Jul,2008,Japan,71539.0,75366.0
Jul,2008,Hong Kong,95773.0,103069.0
Jul,2008,Mainland China,104513.0,125647.0
Jul,2008,North East Asia,344189.0,382963.0
Jul,2008,Vietnam,54455.0,55015.0
Jul,2008,Thailand,137364.0,148372.0
Jul,2008,Philippines,53509.0,62418.0
Jul,2008,Malaysia,115692.0,110034.0
Jul,2008,South East Asia,587330.0,584575.0
Aug,2008,North America,33302.0,26545.0
Aug,2008,United Kingdom,67120.0,64759.0
Aug,2008,Germany,33071.0,32808.0
Aug,2008,France,20969.0,19853.0
Aug,2008,Europe,185387.0,177393.0
Aug,2008,Oceania,195311.0,193976.0
Aug,2008,Middle East,36050.0,27468.0
Aug,2008,South Asia,132765.0,137064.0
Aug,2008,Japan,80433.0,76947.0
Aug,2008,Mainland China,110826.0,102597.0
Oct,2008,North America,21142.0,26781.0
Nov,2008,Hong Kong,108059.0,104332.0
Oct,2008,Germany,29335.0,36362.0
Nov,2008,Philippines,63156.0,59311.0
Nov,2008,Malaysia,115074.0,111907.0
Nov,2008,Indonesia,161483.0,159394.0
Nov,2008,South East Asia,537537.0,526698.0
Dec,2008,North America,27050.0,29165.0
Dec,2008,United Kingdom,58939.0,66259.0
Dec,2008,Germany,29824.0,32113.0
Dec,2008,France,18605.0,20159.0
Dec,2008,Europe,160274.0,177953.0
Dec,2008,Oceania,219005.0,241222.0
Dec,2008,Middle East,33058.0,40183.0
Dec,2008,South Asia,156252.0,145702.0
Dec,2008,Japan,84588.0,89215.0
Dec,2008,Hong Kong,125129.0,127967.0
Dec,2008,Mainland China,126759.0,135491.0
Dec,2008,North East Asia,435328.0,454431.0
Dec,2008,Vietnam,65687.0,59832.0
Dec,2008,Thailand,110615.0,101534.0
Dec,2008,Philippines,79393.0,58307.0
Dec,2008,Malaysia,167594.0,159509.0
Dec,2008,Indonesia,169054.0,183634.0
Dec,2008,South East Asia,630039.0,601987.0
Jul,2008,Germany,30435.0,34304.0
Nov,2008,Thailand,111965.0,112770.0
Nov,2008,Vietnam,53442.0,50139.0
Nov,2008,North East Asia,407709.0,382449.0
Nov,2008,Mainland China,136473.0,127856.0
Oct,2008,France,16488.0,21400.0
Oct,2008,Europe,147462.0,195944.0
Oct,2008,Oceania,229889.0,174967.0
Oct,2008,Middle East,28433.0,28002.0
Oct,2008,South Asia,140162.0,133494.0
Oct,2008,Japan,71233.0,76535.0
Oct,2008,Hong Kong,95235.0,95015.0
Oct,2008,Mainland China,133990.0,133087.0
Oct,2008,North East Asia,378261.0,382833.0
Oct,2008,Vietnam,48395.0,49751.0
Oct,2008,Thailand,125211.0,129602.0
Oct,2008,United Kingdom,49214.0,71666.0
Oct,2008,Philippines,56724.0,63399.0
Oct,2008,Indonesia,198609.0,168158.0
Oct,2008,South East Asia,564867.0,543096.0
Nov,2008,North America,25113.0,25999.0
Nov,2008,United Kingdom,53146.0,60629.0
Nov,2008,Germany,29200.0,31146.0
Nov,2008,France,17987.0,18852.0
Nov,2008,Europe,153251.0,164634.0
Nov,2008,Oceania,195355.0,189420.0
Nov,2008,Middle East,30056.0,28457.0
Nov,2008,South Asia,153305.0,132087.0
Nov,2008,Japan,76834.0,72697.0
Oct,2008,Malaysia,108232.0,103137.0
Jul,2008,United Kingdom,59880.0,68201.0
Feb,2008,Hong Kong,95523.0,88921.0
Jun,2008,South East Asia,582544.0,600280.0
Feb,2008,North East Asia,382069.0,366007.0
Feb,2008,Vietnam,45070.0,48291.0
Feb,2008,Thailand,139907.0,152019.0
Feb,2008,Philippines,47203.0,55676.0
Feb,2008,Malaysia,106060.0,108511.0
Feb,2008,Indonesia,144530.0,148677.0
Feb,2008,South East Asia,507845.0,541942.0
Mar,2008,North America,31225.0,28691.0
Mar,2008,United Kingdom,66627.0,63031.0
Mar,2008,Germany,31674.0,27783.0
Mar,2008,France,20826.0,18974.0
Mar,2008,Europe,173263.0,158403.0
Mar,2008,Oceania,195905.0,195452.0
Mar,2008,Middle East,26662.0,28294.0
Mar,2008,South Asia,131616.0,143916.0
Mar,2008,Japan,88065.0,79438.0
Mar,2008,Hong Kong,106228.0,105421.0
Mar,2008,Mainland China,134148.0,137722.0
Mar,2008,North East Asia,405600.0,398592.0
Mar,2008,Vietnam,51322.0,54180.0
Mar,2008,Thailand,159696.0,176684.0
Mar,2008,Philippines,62108.0,60251.0
Mar,2008,Malaysia,115761.0,117037.0
Feb,2008,Mainland China,137362.0,132459.0
Feb,2008,Japan,69054.0,71665.0
Feb,2008,South Asia,122714.0,135867.0
Feb,2008,Middle East,23839.0,20687.0
Jan,2008,North America,34481.0,33486.0
Jul,2008,North America,29672.0,34216.0
Jan,2008,Germany,28412.0,30597.0
Jan,2008,France,18196.0,19923.0
Jan,2008,Europe,152756.0,163561.0
Jan,2008,Oceania,231699.0,189945.0
Jan,2008,Middle East,26118.0,23311.0
Jan,2008,South Asia,131633.0,162446.0
Jan,2008,Japan,71320.0,71672.0
Jan,2008,Hong Kong,84273.0,97150.0
Jan,2008,Mainland China,121184.0,133038.0
Mar,2008,Indonesia,170625.0,168509.0
Jan,2008,North East Asia,347039.0,383742.0
Jan,2008,Thailand,139200.0,164062.0
Jan,2008,Philippines,46475.0,64629.0
