Month,Year,Country,Departures,Arrivals,Quarter,Years_Since_2000,Departures_Growth,Arrivals_Growth,Total Holidays,Holiday Ratio,Inflation
1,2000,United Kingdom,46677.0,45630.0,1,0,0.0,0.0,2,0.064516129032258,0.8
1,2000,Germany,23172.0,24251.0,1,0,0.0,0.0,2,0.064516129032258,1.4
1,2000,France,11098.0,11469.0,1,0,0.0,0.0,2,0.064516129032258,1.8
1,2000,Europe,118255.0,119735.0,1,0,0.0,0.0,2,0.064516129032258,1.8
1,2000,Oceania,139244.0,133358.0,1,0,0.0,0.0,2,0.064516129032258,1.8
1,2000,Middle East,11247.0,10883.0,1,0,0.0,0.0,2,0.064516129032258,1.8
1,2000,South Asia,74515.0,82624.0,1,0,0.0,0.0,2,0.064516129032258,1.8
1,2000,Japan,81335.0,86339.0,1,0,0.0,0.0,2,0.064516129032258,-0.7
1,2000,Hong Kong,59262.0,69711.0,1,0,0.0,0.0,2,0.064516129032258,-0.7
1,2000,Mainland China,32425.0,34013.0,1,0,0.0,0.0,2,0.064516129032258,-0.7
1,2000,North East Asia,228580.0,245586.0,1,0,0.0,0.0,2,0.064516129032258,-0.7
1,2000,Vietnam,16001.0,10885.0,1,0,0.0,0.0,2,0.064516129032258,-1.8
1,2000,Thailand,93706.0,111636.0,1,0,0.0,0.0,2,0.064516129032258,1.7
1,2000,Philippines,26012.0,35228.0,1,0,0.0,0.0,2,0.064516129032258,6.5
1,2000,Malaysia,119796.0,121018.0,1,0,0.0,0.0,2,0.064516129032258,1.6
1,2000,Indonesia,138476.0,120322.0,1,0,0.0,0.0,2,0.064516129032258,3.7
1,2000,South East Asia,410632.0,413450.0,1,0,0.0,0.0,2,0.064516129032258,3.7
2,2000,North East Asia,268347.0,262736.0,1,0,0.1739741009712136,0.0698329709348253,2,0.0689655172413793,3.7
2,2000,Vietnam,13728.0,15578.0,1,0,-0.142053621648647,0.4311437758383096,2,0.0689655172413793,-1.8
2,2000,Thailand,103202.0,112799.0,1,0,0.1013382280750432,0.0104177863771544,2,0.0689655172413793,1.7
2,2000,Philippines,27399.0,28769.0,1,0,0.053321543902814,-0.1833484728057227,2,0.0689655172413793,6.5
2,2000,Malaysia,126123.0,140873.0,1,0,0.0528147851347291,0.1640665025037597,2,0.0689655172413793,1.6
2,2000,Indonesia,103555.0,108219.0,1,0,-0.2521808833299633,-0.1005884210701284,2,0.0689655172413793,3.7
2,2000,South East Asia,390682.0,423172.0,1,0,-0.0485836466714723,0.0235143306324827,2,0.0689655172413793,3.7
2,2000,Mainland China,41438.0,44500.0,1,0,0.277964533538936,0.3083232881545292,2,0.0689655172413793,3.7
2,2000,Hong Kong,72653.0,69344.0,1,0,0.225962674226317,-0.0052645923885756,2,0.0689655172413793,3.7
2,2000,South Asia,70400.0,75720.0,1,0,-0.0552237804468899,-0.083559256390395,2,0.0689655172413793,3.7
2,2000,North America,26683.0,23197.0,1,0,-0.0802771267061905,-0.1154623450905624,2,0.0689655172413793,3.7
2,2000,United Kingdom,40712.0,48556.0,1,0,-0.1277931315208775,0.0641244795090949,2,0.0689655172413793,0.8
2,2000,Germany,21929.0,22852.0,1,0,-0.0536423269463145,-0.0576883427487526,2,0.0689655172413793,1.4
2,2000,France,11200.0,11424.0,1,0,0.0091908451973328,-0.0039236201935652,2,0.0689655172413793,1.8
2,2000,Europe,110326.0,118685.0,1,0,-0.0670500190266796,-0.0087693656825489,2,0.0689655172413793,1.8
2,2000,Oceania,148098.0,116833.0,1,0,0.0635862227456838,-0.1239145758034763,2,0.0689655172413793,1.8
2,2000,Middle East,10146.0,9773.0,1,0,-0.0978927714057081,-0.1019939354957273,2,0.0689655172413793,1.8
2,2000,Japan,84197.0,84269.0,1,0,0.0351878035286161,-0.0239752603110993,2,0.0689655172413793,-0.7
3,2000,North America,33447.0,25519.0,1,0,0.2534947344751339,0.1000991507522524,1,0.032258064516129,-0.7
3,2000,United Kingdom,53409.0,43837.0,1,0,0.311873649046964,-0.0971867534393278,1,0.032258064516129,0.8
3,2000,Germany,26843.0,21926.0,1,0,0.2240868256646448,-0.0405216173639069,1,0.032258064516129,1.4
3,2000,France,13920.0,10737.0,1,0,0.2428571428571428,-0.0601365546218487,1,0.032258064516129,1.8
3,2000,Europe,138999.0,111054.0,1,0,0.2598934068125373,-0.0642962463664321,1,0.032258064516129,1.8
3,2000,Oceania,125845.0,137533.0,1,0,-0.1502586125403449,0.1771759691183141,1,0.032258064516129,1.8
3,2000,Middle East,15344.0,13960.0,1,0,0.5123201261580919,0.4284252532487465,1,0.032258064516129,1.8
3,2000,South Asia,72254.0,79146.0,1,0,0.0263352272727273,0.0452456418383517,1,0.032258064516129,1.8
3,2000,Japan,102772.0,97273.0,1,0,0.2206135610532442,0.1543153472807319,1,0.032258064516129,-0.7
3,2000,Hong Kong,72028.0,74961.0,1,0,-0.0086025353392151,0.0810019612367327,1,0.032258064516129,-0.7
3,2000,Mainland China,37857.0,38781.0,1,0,-0.0864182634297021,-0.1285168539325842,1,0.032258064516129,-0.7
3,2000,North East Asia,277632.0,266972.0,1,0,0.0346007221992419,0.0161226478289995,1,0.032258064516129,-0.7
3,2000,Vietnam,13821.0,16636.0,1,0,0.0067744755244756,0.0679162922069585,1,0.032258064516129,-1.8
3,2000,Thailand,109787.0,121424.0,1,0,0.0638069029669967,0.0764634438248565,1,0.032258064516129,1.7
3,2000,Philippines,36073.0,33325.0,1,0,0.3165808971130333,0.1583649066703742,1,0.032258064516129,6.5
3,2000,Malaysia,133763.0,140595.0,1,0,0.060575787128438,-0.0019734086730601,1,0.032258064516129,1.6
3,2000,Indonesia,122938.0,124415.0,1,0,0.1871758968663994,0.149659486781434,1,0.032258064516129,3.7
3,2000,South East Asia,431334.0,452560.0,1,0,0.1040539364495933,0.0694469388333822,1,0.032258064516129,3.7
4,2000,United Kingdom,53178.0,46392.0,2,0,-0.0043251137448744,0.0582840979081598,1,0.0333333333333333,0.8
4,2000,North America,31404.0,22339.0,2,0,-0.0610817113642478,-0.1246130334260746,1,0.0333333333333333,0.8
4,2000,France,13304.0,12110.0,2,0,-0.0442528735632183,0.1278755704572971,1,0.0333333333333333,1.8
4,2000,Europe,137798.0,120093.0,2,0,-0.008640349930575,0.0813928359176616,1,0.0333333333333333,1.8
4,2000,Oceania,138205.0,144664.0,2,0,0.0982160594381977,0.0518493743319785,1,0.0333333333333333,1.8
4,2000,Middle East,10928.0,16467.0,2,0,-0.2877997914494264,0.1795845272206304,1,0.0333333333333333,1.8
4,2000,South Asia,74133.0,86546.0,2,0,0.0260054806654301,0.0934980921335253,1,0.0333333333333333,1.8
4,2000,Japan,76153.0,75681.0,2,0,-0.2590102362511189,-0.2219732094209081,1,0.0333333333333333,-0.7
4,2000,Hong Kong,78949.0,84503.0,2,0,0.0960876325873272,0.1272928589533224,1,0.0333333333333333,-0.7
4,2000,Mainland China,51554.0,49473.0,2,0,0.3618089124864623,0.2757020190299373,1,0.0333333333333333,-0.7
4,2000,North East Asia,276603.0,271424.0,2,0,-0.0037063450899031,0.0166759060875296,1,0.0333333333333333,-0.7
4,2000,Vietnam,13306.0,14842.0,2,0,-0.0372621373272555,-0.1078384226977638,1,0.0333333333333333,-1.8
4,2000,Thailand,110949.0,117760.0,2,0,0.0105841310902019,-0.0301752536566082,1,0.0333333333333333,1.7
4,2000,Germany,25994.0,24330.0,2,0,-0.031628357486123,0.1096415214813464,1,0.0333333333333333,1.4
4,2000,Malaysia,130001.0,137920.0,2,0,-0.0281243692201879,-0.0190262811622035,1,0.0333333333333333,1.6
4,2000,Indonesia,122270.0,117352.0,2,0,-0.0054336332134897,-0.0567696821122855,1,0.0333333333333333,3.7
4,2000,South East Asia,428371.0,442421.0,2,0,-0.0068693866006389,-0.0224036591833126,1,0.0333333333333333,3.7
4,2000,Philippines,35706.0,36480.0,2,0,-0.010173814210074,0.0946736684171043,1,0.0333333333333333,6.5
5,2000,Vietnam,13379.0,12963.0,2,0,0.0054862468059522,-0.1266001886538202,2,0.064516129032258,-1.8
5,2000,Thailand,103173.0,116064.0,2,0,-0.0700862558472812,-0.0144021739130434,2,0.064516129032258,1.7
5,2000,Philippines,36223.0,36619.0,2,0,0.014479359211337,0.0038103070175439,2,0.064516129032258,6.5
5,2000,Malaysia,131046.0,141765.0,2,0,0.0080383997046176,0.0278784802784222,2,0.064516129032258,1.6
5,2000,Indonesia,114887.0,113530.0,2,0,-0.0603827594667538,-0.0325686822550957,2,0.064516129032258,3.7
5,2000,South East Asia,415129.0,437495.0,2,0,-0.0309124567255952,-0.0111341911889354,2,0.064516129032258,3.7
5,2000,North East Asia,276764.0,247600.0,2,0,0.0005820616551519,-0.0877741098797453,2,0.064516129032258,3.7
5,2000,Mainland China,51967.0,47049.0,2,0,0.0080110175738061,-0.0489964222909465,2,0.064516129032258,3.7
5,2000,Japan,77946.0,68447.0,2,0,0.0235447060522895,-0.0955854177402518,2,0.064516129032258,-0.7
5,2000,Hong Kong,78458.0,73059.0,2,0,-0.0062192048031007,-0.1354271445984166,2,0.064516129032258,-0.7
5,2000,North America,33509.0,27886.0,2,0,0.0670296777480576,0.2483101302654551,2,0.064516129032258,-0.7
5,2000,United Kingdom,53430.0,39014.0,2,0,0.0047388017601264,-0.1590360406966718,2,0.064516129032258,0.8
5,2000,Germany,26866.0,20625.0,2,0,0.033546202969916,-0.1522811344019728,2,0.064516129032258,1.4
5,2000,France,13964.0,11045.0,2,0,0.0496091401082381,-0.0879438480594549,2,0.064516129032258,1.8
5,2000,Europe,139783.0,103662.0,2,0,0.0144051437611576,-0.136818965301891,2,0.064516129032258,1.8
5,2000,Oceania,114087.0,133268.0,2,0,-0.1745088817336565,-0.0787756456340209,2,0.064516129032258,1.8
5,2000,Middle East,11345.0,10466.0,2,0,0.0381588579795022,-0.3644258213396489,2,0.064516129032258,1.8
5,2000,South Asia,75213.0,84622.0,2,0,0.0145684108291854,-0.0222309523259307,2,0.064516129032258,1.8
6,2000,South East Asia,444776.0,458701.0,2,0,0.0714163549161825,0.0484714111018411,0,0.0,1.8
6,2000,North America,33240.0,33101.0,2,0,-0.0080276940523441,0.1870114035716847,0,0.0,1.8
6,2000,United Kingdom,49261.0,50762.0,2,0,-0.0780273254725809,0.301122673911929,0,0.0,0.8
6,2000,Germany,24309.0,23108.0,2,0,-0.0951760589592793,0.1203878787878787,0,0.0,1.4
6,2000,Europe,132654.0,126471.0,2,0,-0.0510004793143658,0.2200324130346704,0,0.0,1.4
6,2000,Oceania,126626.0,143898.0,2,0,0.1099073514072592,0.0797640844013567,0,0.0,1.4
6,2000,Middle East,14692.0,21284.0,2,0,0.2950198325253415,1.0336327154595837,0,0.0,1.4
6,2000,South Asia,79979.0,78314.0,2,0,0.0633667052238309,-0.0745432629812578,0,0.0,1.4
6,2000,Japan,82434.0,84437.0,2,0,0.0575783234546993,0.2336114073662833,0,0.0,-0.7
6,2000,Hong Kong,79298.0,88672.0,2,0,0.0107063651890182,0.2137039926634638,0,0.0,-0.7
6,2000,Mainland China,44901.0,56856.0,2,0,-0.1359709046125425,0.2084422623222597,0,0.0,-0.7
6,2000,North East Asia,273292.0,299526.0,2,0,-0.0125449841742423,0.2097172859450726,0,0.0,-0.7
6,2000,Vietnam,16000.0,13775.0,2,0,0.1959040287016966,0.0626398210290828,0,0.0,-1.8
6,2000,Thailand,109114.0,119888.0,2,0,0.0575828947495953,0.0329473393989523,0,0.0,1.7
6,2000,Philippines,31490.0,30892.0,2,0,-0.130662838528007,-0.1563942215789617,0,0.0,6.5
6,2000,Malaysia,144190.0,145721.0,2,0,0.1003006577842895,0.0279053362959826,0,0.0,1.6
6,2000,Indonesia,127515.0,130476.0,2,0,0.1099167007581363,0.1492645115828414,0,0.0,3.7
6,2000,France,13383.0,12126.0,2,0,-0.0416069894013176,0.0978723404255319,0,0.0,1.8
7,2000,France,11873.0,13596.0,3,0,-0.1128297093327355,0.1212271152894606,0,0.0,1.8
7,2000,Europe,139439.0,157857.0,3,0,0.0511480995672952,0.2481675641056051,0,0.0,1.8
7,2000,Oceania,164431.0,132148.0,3,0,0.2985563786268224,-0.0816550612239225,0,0.0,1.8
7,2000,Middle East,12406.0,19642.0,3,0,-0.1555948815682003,-0.0771471527908288,0,0.0,1.8
7,2000,South Asia,76434.0,80554.0,3,0,-0.0443241350854599,0.0286028040963302,0,0.0,1.8
7,2000,Japan,91056.0,99791.0,3,0,0.1045927651211877,0.1818397148169641,0,0.0,-0.7
7,2000,Hong Kong,79366.0,87920.0,3,0,0.000857524779944,-0.0084806928906532,0,0.0,-0.7
7,2000,Mainland China,33053.0,41720.0,3,0,-0.263869401572348,-0.2662164063599268,0,0.0,-0.7
7,2000,North East Asia,273824.0,303750.0,3,0,0.0019466358327355,0.0141022816049358,0,0.0,-0.7
7,2000,Vietnam,15005.0,16357.0,3,0,-0.0621874999999999,0.1874410163339384,0,0.0,-1.8
7,2000,Thailand,95897.0,112293.0,3,0,-0.1211301941089135,-0.0633507940744695,0,0.0,1.7
7,2000,Philippines,29850.0,29272.0,3,0,-0.0520800254048904,-0.0524407613621649,0,0.0,6.5
7,2000,Malaysia,133453.0,138135.0,3,0,-0.0744642485609266,-0.0520583855449797,0,0.0,1.6
7,2000,Indonesia,148364.0,130962.0,3,0,0.1635023330588558,0.0037248229559458,0,0.0,3.7
7,2000,South East Asia,439180.0,443508.0,3,0,-0.0125816141158695,-0.0331217939354829,0,0.0,3.7
7,2000,Germany,25670.0,29708.0,3,0,0.0559874943436586,0.2856153712999827,0,0.0,1.4
7,2000,United Kingdom,57069.0,67690.0,3,0,0.1585026694545381,0.3334777983530987,0,0.0,0.8
7,2000,North America,32339.0,29234.0,3,0,-0.0271058965102286,-0.1168242651279417,0,0.0,0.8
8,2000,Vietnam,12226.0,17764.0,3,0,-0.1852049316894368,0.0860182184997249,1,0.032258064516129,-1.8
8,2000,Thailand,95766.0,105648.0,3,0,-0.0013660489900622,-0.0591755496780743,1,0.032258064516129,1.7
8,2000,Philippines,28301.0,29637.0,3,0,-0.051892797319933,0.0124692538945065,1,0.032258064516129,6.5
8,2000,Malaysia,130507.0,145755.0,3,0,-0.0220751875192015,0.0551634270822021,1,0.032258064516129,1.6
8,2000,Indonesia,124900.0,127648.0,3,0,-0.1581515731579089,-0.0253050503199401,1,0.032258064516129,3.7
8,2000,South East Asia,408229.0,444483.0,3,0,-0.0704745206976638,0.0021983819908546,1,0.032258064516129,3.7
8,2000,North East Asia,329249.0,293458.0,3,0,0.2024110377468739,-0.0338831275720165,1,0.032258064516129,3.7
8,2000,Mainland China,45382.0,38873.0,3,0,0.3730069887756029,-0.0682406519654842,1,0.032258064516129,3.7
8,2000,Japan,108413.0,105872.0,3,0,0.1906189597610261,0.0609373590804782,1,0.032258064516129,-0.7
8,2000,North America,32601.0,23906.0,3,0,0.0081016729026872,-0.1822535403981665,1,0.032258064516129,-0.7
8,2000,United Kingdom,60700.0,59691.0,3,0,0.0636247349699485,-0.1181710740138868,1,0.032258064516129,0.8
8,2000,Germany,28764.0,27917.0,3,0,0.1205298013245033,-0.06028679143665,1,0.032258064516129,1.4
8,2000,France,13067.0,12145.0,3,0,0.1005643055672533,-0.1067225654604295,1,0.032258064516129,1.8
8,2000,Europe,148893.0,143390.0,3,0,0.0678002567430919,-0.0916462367839247,1,0.032258064516129,1.8
8,2000,Oceania,136319.0,143561.0,3,0,-0.1709653289221618,0.0863652874050306,1,0.032258064516129,1.8
8,2000,Middle East,19363.0,14889.0,3,0,0.5607770433661132,-0.2419814682822523,1,0.032258064516129,1.8
8,2000,South Asia,74146.0,80694.0,3,0,-0.0299343224219588,0.0017379645951784,1,0.032258064516129,1.8
8,2000,Hong Kong,97926.0,84901.0,3,0,0.2338532873018672,-0.0343380345768881,1,0.032258064516129,1.8
9,2000,North America,29175.0,25519.0,3,0,-0.1050888009570258,0.0674726010206643,0,0.0,1.8
9,2000,United Kingdom,60006.0,60317.0,3,0,-0.0114332784184514,0.0104873431505587,0,0.0,0.8
9,2000,Germany,28576.0,27937.0,3,0,-0.0065359477124182,0.0007164093563061,0,0.0,1.4
9,2000,France,12409.0,11463.0,3,0,-0.0503558582689217,-0.0561547962124331,0,0.0,1.8
9,2000,Europe,147940.0,147065.0,3,0,-0.0064005695365128,0.0256294023293117,0,0.0,1.8
9,2000,Oceania,148813.0,138492.0,3,0,0.0916526676398741,-0.0353090323973781,0,0.0,1.8
9,2000,Middle East,12547.0,10424.0,3,0,-0.3520115684553013,-0.2998858217475989,0,0.0,1.8
9,2000,South Asia,75674.0,76262.0,3,0,0.0206079896420574,-0.0549235383052023,0,0.0,1.8
9,2000,Japan,99438.0,92951.0,3,0,-0.0827852748286644,-0.1220435998186489,0,0.0,-0.7
9,2000,Hong Kong,74277.0,82193.0,3,0,-0.2414986826787574,-0.0318959729567378,0,0.0,-0.7
9,2000,Mainland China,52333.0,56587.0,3,0,0.1531664536600414,0.4556890386643686,0,0.0,-0.7
9,2000,North East Asia,283759.0,286654.0,3,0,-0.1381629101379199,-0.0231856006651718,0,0.0,-0.7
9,2000,Vietnam,11490.0,13125.0,3,0,-0.060199574676918,-0.2611461382571493,0,0.0,-1.8
9,2000,Thailand,97160.0,103536.0,3,0,0.0145563143495603,-0.019990913221263,0,0.0,1.7
9,2000,Philippines,27437.0,28194.0,3,0,-0.0305289565739727,-0.048689138576779,0,0.0,6.5
9,2000,Malaysia,133081.0,136372.0,3,0,0.0197230799880465,-0.0643751500806147,0,0.0,1.6
9,2000,Indonesia,124164.0,126821.0,3,0,-0.005892714171337,-0.0064787540737026,0,0.0,3.7
9,2000,South East Asia,409103.0,423607.0,3,0,0.0021409551991651,-0.0469669256192025,0,0.0,3.7
10,2000,North America,26816.0,29108.0,4,0,-0.0808568980291345,0.1406403072220698,1,0.032258064516129,3.7
10,2000,United Kingdom,48898.0,69349.0,4,0,-0.1851148218511482,0.149742195400965,1,0.032258064516129,0.8
10,2000,Germany,25077.0,30549.0,4,0,-0.1224454087346024,0.0934960804667646,1,0.032258064516129,1.4
10,2000,France,10755.0,14131.0,4,0,-0.1332903537754854,0.2327488441071272,1,0.032258064516129,1.8
10,2000,Europe,129325.0,167069.0,4,0,-0.1258280383939435,0.1360214870975418,1,0.032258064516129,1.8
10,2000,Oceania,176810.0,135752.0,4,0,0.1881354451560011,-0.0197845362909049,1,0.032258064516129,1.8
10,2000,Middle East,11429.0,12264.0,4,0,-0.0891049653303578,0.1765157329240214,1,0.032258064516129,1.8
10,2000,South Asia,82797.0,75816.0,4,0,0.094127441393345,-0.0058482599459757,1,0.032258064516129,1.8
10,2000,Japan,85575.0,89552.0,4,0,-0.1394135038918723,-0.0365676539251863,1,0.032258064516129,-0.7
10,2000,Hong Kong,77626.0,78192.0,4,0,0.04508798147475,-0.0486781112746828,1,0.032258064516129,-0.7
10,2000,Mainland China,55230.0,54012.0,4,0,0.0553570404907037,-0.045505151359853,1,0.032258064516129,-0.7
10,2000,North East Asia,277924.0,277854.0,4,0,-0.0205632244263618,-0.0306990308874113,1,0.032258064516129,-0.7
10,2000,Vietnam,11808.0,12462.0,4,0,0.0276762402088772,-0.0505142857142857,1,0.032258064516129,-1.8
10,2000,Thailand,100087.0,109595.0,4,0,0.0301255660765746,0.0585207077731417,1,0.032258064516129,1.7
10,2000,Philippines,29311.0,29193.0,4,0,0.0683019280533585,0.0354330708661416,1,0.032258064516129,6.5
10,2000,Indonesia,125366.0,124236.0,4,0,0.0096807448213653,-0.020383059587923,1,0.032258064516129,3.7
10,2000,South East Asia,409200.0,430602.0,4,0,0.0002371041033675,0.0165129471420444,1,0.032258064516129,3.7
10,2000,Malaysia,126511.0,139806.0,4,0,-0.0493684297533081,0.0251811222245035,1,0.032258064516129,1.6
11,2000,Thailand,117360.0,119924.0,4,0,0.1725798555256925,0.0942470003193576,0,0.0,1.7
11,2000,Philippines,30280.0,26806.0,4,0,0.0330592610282829,-0.081766176823211,0,0.0,6.5
11,2000,Malaysia,132435.0,141943.0,4,0,0.0468259677024132,0.0152854670042774,0,0.0,1.6
11,2000,Indonesia,128657.0,114142.0,4,0,0.0262511366718249,-0.0812485913905792,0,0.0,3.7
11,2000,South East Asia,440661.0,433948.0,4,0,0.0768841642228739,0.0077705166255614,0,0.0,3.7
11,2000,Vietnam,13747.0,12887.0,4,0,0.164210704607046,0.0341036751725245,0,0.0,-1.8
11,2000,North East Asia,288166.0,275317.0,4,0,0.0368518012118421,-0.0091306945374188,0,0.0,-1.8
11,2000,Mainland China,52636.0,50383.0,4,0,-0.046967227955821,-0.0671887728652892,0,0.0,-1.8
11,2000,Hong Kong,82579.0,80740.0,4,0,0.0638059413083245,0.032586453857172,0,0.0,-1.8
11,2000,North America,30583.0,27443.0,4,0,0.1404758353221957,-0.0572007695478906,0,0.0,-1.8
11,2000,United Kingdom,52629.0,59086.0,4,0,0.0763016892306434,-0.1479905982782736,0,0.0,0.8
11,2000,Germany,25182.0,25609.0,4,0,0.0041871037205407,-0.1617074208648401,0,0.0,1.4
11,2000,France,11848.0,11317.0,4,0,0.101627150162715,-0.1991366499186186,0,0.0,1.8
11,2000,Europe,129048.0,133291.0,4,0,-0.0021418905857336,-0.2021799376305598,0,0.0,1.8
11,2000,Oceania,165206.0,160483.0,4,0,-0.0656297720717153,0.1821777948022864,0,0.0,1.8
11,2000,Middle East,13481.0,12692.0,4,0,0.1795432671274828,0.0348988910632745,0,0.0,1.8
11,2000,South Asia,88724.0,77593.0,4,0,0.0715847192531129,0.0234383243642501,0,0.0,1.8
11,2000,Japan,89348.0,90741.0,4,0,0.0440899795501021,0.0132772020725389,0,0.0,-0.7
12,2000,North America,33753.0,33699.0,4,0,0.1036523558839879,0.2279634150785263,1,0.032258064516129,-0.7
12,2000,United Kingdom,53100.0,68296.0,4,0,0.0089494385224875,0.1558744880343905,1,0.032258064516129,0.8
12,2000,Germany,22220.0,24673.0,4,0,-0.1176236994678738,-0.0365496505134913,1,0.032258064516129,1.4
12,2000,France,11559.0,12285.0,4,0,-0.0243923024983119,0.0855350357868693,1,0.032258064516129,1.8
12,2000,Europe,126189.0,142190.0,4,0,-0.0221545471452482,0.066763697473948,1,0.032258064516129,1.8
12,2000,Oceania,180939.0,191622.0,4,0,0.095232618670024,0.1940330128424818,1,0.032258064516129,1.8
12,2000,Middle East,11538.0,16024.0,4,0,-0.1441287738298345,0.2625275764260952,1,0.032258064516129,1.8
12,2000,South Asia,92860.0,83159.0,4,0,0.0466164735584508,0.071733274908819,1,0.032258064516129,1.8
12,2000,Japan,84459.0,98011.0,4,0,-0.0547186282849084,0.0801181384379718,1,0.032258064516129,-0.7
12,2000,Hong Kong,91392.0,99420.0,4,0,0.1067220479782995,0.2313599207332177,1,0.032258064516129,-0.7
12,2000,Mainland China,55686.0,60253.0,4,0,0.0579451326088609,0.1958994105154516,1,0.032258064516129,-0.7
12,2000,North East Asia,299980.0,321552.0,4,0,0.0409972030010479,0.1679336909816684,1,0.032258064516129,-0.7
12,2000,Vietnam,16371.0,13157.0,4,0,0.1908780097475813,0.0209513463179948,1,0.032258064516129,-1.8
12,2000,Thailand,125506.0,133773.0,4,0,0.0694103612815268,0.1154814715986791,1,0.032258064516129,1.7
12,2000,Philippines,37819.0,25279.0,4,0,0.2489762219286657,-0.0569648586137432,1,0.032258064516129,6.5
12,2000,Malaysia,137916.0,146896.0,4,0,0.0413863404689092,0.034894288552447,1,0.032258064516129,1.6
12,2000,Indonesia,112382.0,128598.0,4,0,-0.126499141127183,0.1266492614462686,1,0.032258064516129,3.7
12,2000,South East Asia,449540.0,469931.0,4,0,0.0201492757471162,0.0829200733728465,1,0.032258064516129,3.7
1,2001,United Kingdom,62226.0,60469.0,1,1,0.171864406779661,-0.1146040763734332,3,0.0967741935483871,1.2
1,2001,Germany,24638.0,23638.0,1,1,0.1088208820882088,-0.0419486888501601,3,0.0967741935483871,1.9
1,2001,France,12127.0,10880.0,1,1,0.0491391988926377,-0.1143671143671143,3,0.0967741935483871,1.8
1,2001,Europe,138172.0,131596.0,1,1,0.0949607335029201,-0.0745059427526548,3,0.0967741935483871,1.8
1,2001,Oceania,172518.0,163881.0,1,1,-0.0465405468141196,-0.1447693897360428,3,0.0967741935483871,1.8
1,2001,Middle East,11979.0,11793.0,1,1,0.0382215288611544,-0.2640414378432352,3,0.0967741935483871,1.8
1,2001,South Asia,79443.0,93263.0,1,1,-0.1444863234977385,0.1215021825659279,3,0.0967741935483871,1.8
1,2001,Japan,87762.0,85980.0,1,1,0.039107732746066,-0.1227515278897266,3,0.0967741935483871,-0.7
1,2001,Hong Kong,72621.0,89147.0,1,1,-0.205389968487395,-0.1033293099979882,3,0.0967741935483871,-0.7
1,2001,Mainland China,49965.0,54210.0,1,1,-0.1027367740545199,-0.1002937613064909,3,0.0967741935483871,-0.7
1,2001,North East Asia,266757.0,287006.0,1,1,-0.1107507167144475,-0.107435189331741,3,0.0967741935483871,-0.7
1,2001,Vietnam,17779.0,15799.0,1,1,0.0860057418606072,0.2008056547845254,3,0.0967741935483871,-0.3
1,2001,Philippines,23816.0,34866.0,1,1,-0.3702636241042862,0.3792475968194944,3,0.0967741935483871,5.4
1,2001,Malaysia,133197.0,130138.0,1,1,-0.0342164795962759,-0.1140807101622917,3,0.0967741935483871,1.4
1,2001,Indonesia,138228.0,115362.0,1,1,0.2299834493068284,-0.1029253954182802,3,0.0967741935483871,11.5
1,2001,South East Asia,435141.0,431224.0,1,1,-0.0320305200872002,-0.0823674113859268,3,0.0967741935483871,11.5
1,2001,Thailand,103163.0,116099.0,1,1,-0.1780233614329195,-0.132119336487931,3,0.0967741935483871,1.6
1,2001,North America,32082.0,31850.0,1,1,-0.0495067105146209,-0.0548680969761714,3,0.0967741935483871,1.6
2,2001,North East Asia,241931.0,239169.0,1,1,-0.0930659739013409,-0.1666759579939095,0,0.0,1.6
2,2001,Vietnam,13505.0,17471.0,1,1,-0.2403959727768716,0.1058294828786632,0,0.0,-0.3
2,2001,Thailand,97296.0,108692.0,1,1,-0.0568711650494847,-0.0637989991300528,0,0.0,1.6
2,2001,Philippines,24960.0,26309.0,1,1,0.0480349344978165,-0.2454253427407789,0,0.0,5.4
2,2001,Malaysia,111439.0,125339.0,1,1,-0.1633520274480656,-0.0368762390692957,0,0.0,1.4
2,2001,Indonesia,104089.0,108701.0,1,1,-0.2469760106490726,-0.0577399837034725,0,0.0,11.5
2,2001,South East Asia,367303.0,403155.0,1,1,-0.1558988925428769,-0.0650914605866093,0,0.0,11.5
2,2001,Mainland China,37519.0,39701.0,1,1,-0.2490943660562393,-0.2676443460616122,0,0.0,11.5
2,2001,Hong Kong,67682.0,61990.0,1,1,-0.0680106305338675,-0.3046316757714785,0,0.0,11.5
2,2001,Japan,81645.0,85205.0,1,1,-0.0696998701032337,-0.0090137241218888,0,0.0,-0.7
2,2001,South Asia,70770.0,80326.0,1,1,-0.1091726143272534,-0.1387152461319065,0,0.0,-0.7
2,2001,North America,26987.0,22619.0,1,1,-0.1588117947758868,-0.2898273155416012,0,0.0,-0.7
2,2001,United Kingdom,45167.0,52375.0,1,1,-0.274145855430206,-0.1338537101655393,0,0.0,1.2
2,2001,Germany,22366.0,24888.0,1,1,-0.0922152772140595,0.0528809543954649,0,0.0,1.9
2,2001,France,10837.0,11712.0,1,1,-0.1063742063164838,0.076470588235294,0,0.0,1.8
2,2001,Europe,110594.0,121526.0,1,1,-0.1995918131025099,-0.0765220827380771,0,0.0,1.8
2,2001,Oceania,151025.0,116360.0,1,1,-0.1245841013691324,-0.2899726020710149,0,0.0,1.8
2,2001,Middle East,15247.0,11045.0,1,1,0.272810752149595,-0.0634274569659968,0,0.0,1.8
3,2001,North America,32063.0,22687.0,1,1,0.1880905621225035,0.0030063221185729,1,0.032258064516129,1.8
